verdict	cle	chambre	amendement	sort	auteur	dossier	article	segment	longueur_fenetre	vise	nb_segments_fenetre	fenetre	dispositif	segment_texte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	114eed7c4a604168	senat	660	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L218-4	LEGIARTI000028748407:0	60	oui	1	l est établi que des produits ne sont pas conformes à la rég	Rédiger ainsi cet article : L’article L. 218‑4 du code de la consommation est ainsi rédigé : « Art. L. 218‑4. – S’il est établi que des produits ne sont pas conformes à la réglementation en vigueur ou présentent ou sont susceptibles de présenter, compte tenu de leurs conditions communes de production ou de commercialisation, un danger pour la santé publique ou la sécurité des consommateurs, le pré […]	S'il est établi que des produits ne sont pas conformes à la réglementation en vigueur ou présentent ou sont susceptibles de présenter, compte tenu de leurs conditions communes de production ou de commercialisation, un danger pour la santé publique ou la sécurité des consommateurs, le préfet ou, à Paris, le préfet de police peut ordonner une ou plusieurs des mesures suivantes : la suspension de la  […]	//www.senat.fr/amendements/2012-2013/810/Amdt_660.html	juste		sonnet-juge-a	sonnet-juge-b		Le premier alinéa de L.218-4 rédigé par l'amendement correspond mot pour mot au segment jugé.	Même amendement (réécriture intégrale de L.218-4), premier segment identique mot pour mot au début de la rédaction proposée.		2026-09-26
juste	1332379329895367	senat	96 rect.	Adopté	M. VERZELEN	JORFDOLE000051045642	L221-16	LEGIARTI000051830288:0	60	oui	1	si le consommateur s'oppose à la poursuite de la communicati	Alinéa 8 Rédiger ainsi cet alinéa : aa) La seconde phrase du premier alinéa de l’article L. 221‑16 est ainsi rédigée : « Si le consommateur s’oppose à la poursuite de la communication, le professionnel met fin sans délai à l’appel et s’abstient de le contacter à nouveau. »	Sans préjudice des dispositions de l'article L. 221-12, le professionnel qui contacte un consommateur par téléphone en vue de conclure un contrat portant sur la vente d'un bien ou sur la fourniture d'un service indique au début de la conversation, de manière claire, précise et compréhensible, son identité, le cas échéant l'identité de la personne pour le compte de laquelle il effectue cet appel et […]	//www.senat.fr/amendements/2024-2025/469/Amdt_96.html	juste		sonnet-juge-a	sonnet-juge-b		La seconde phrase réécrite par l'amendement pour le premier alinéa de L.221-16 figure mot pour mot dans l'alinéa en vigueur.	L'amendement réécrit explicitement la seconde phrase du premier alinéa de L.221-16, identique mot pour mot au segment.		2026-09-26
juste	14bf0407005ffd04	senat	423	Adopté	M. ROME	JORFDOLE000031589829	L122-22	LEGIARTI000033206982:0	60	sans visée	1	urnisseur qui se prévaut d'une offre de service de coffre-fo	Après l’article 40 AA Insérer un article additionnel ainsi rédigé : I. – Le titre I er du livre III du code des postes et des communications électroniques est complété par un article L. 137 ainsi rédigé : « Art. L. 137. – Un service de coffre‑fort numérique est un service qui a pour objet : « a) la réception, le stockage, la suppression et la transmission de données ou documents électroniques dans […]	Le fournisseur qui se prévaut d'une offre de service de coffre-fort numérique défini aux 1° à 5° de l'article L. 137 du code des postes et des communications électroniques et qui ne respecte pas les obligations qui y sont énoncées est passible des sanctions prévues aux articles L. 132-2 et L. 132-3 du présent code.	//www.senat.fr/amendements/2015-2016/535/Amdt_423.html	juste		sonnet-juge-a	sonnet-juge-b		L'article créé par l'amendement dans le code de la consommation correspond au segment jugé, avec un renvoi de sanction mis à jour (L.121-6 → L.132-2/L.132-3) et une numérotation a)-e) devenue 1°-5°.	L'amendement crée l'article (L.121-82-… avant recodification) avec la même phrase que le segment de L.122-22, seuls les renvois internes (lettres→chiffres, L.121-6→L.132-2/L.132-3) ont suivi la recodification de 2016.		2026-09-26
juste	166372070930366b	assemblee	30	Adopté	M. Jean-Louis Bricout	JORFDOLE000027383756	L121-111	LEGIARTI000028741268:3	60	oui	1	de transaction portant sur la propriété immobilière où la c	I. – Après l’alinéa 35, insérer les vingt-cinq alinéas suivants : « Section 17 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121‑105. – Les dispositions de la présente section s’appliquent aux contrats souscrits par un consommateur ayant pour objet la fourniture de gaz de pétrole liquéfié en vrac, la mise à disposition ou la vente de matériels de stockage de gaz de pétrole liquéfié en v […]	En cas de transaction portant sur la propriété immobilière où la citerne est installée, le professionnel ne peut subordonner la restitution des sommes versées par le consommateur au titre d'un dépôt de garantie à la souscription d'un contrat par le nouveau propriétaire.		juste		sonnet-juge-a	sonnet-juge-b		La phrase sur la citerne et le dépôt de garantie, écrite par l'amendement pour l'article L.121-110 (ancienne numérotation), est reprise mot pour mot par l'alinéa devenu L.121-111 avec le même décalage de +1.	Le passage (transaction immobilière, dépôt de garantie) est écrit sous 'Art. L.121-110' dans le dispositif ; le même décalage +1 que L.121-108→L.121-109 (constaté ailleurs dans ce même amendement) en fait L.121-111, contenu identique.		2026-09-26
juste	173ad3b37166b38d	assemblee	674	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-101	LEGIARTI000028741131:1	60	non : L121-99	1	et l'adresse complète du professionnel-acheteur ou, s'il s'	Compléter cet article par les vingt-quatre alinéas suivants : « Section 15 « Contrats d’achat de métaux précieux « Art. L. 121‑98. – Tout professionnel proposant des opérations d’achat de métaux précieux, notamment d’or, d’argent ou de platine, sous quelque forme que se soit, auprès des consommateurs, doit, par voie d’affichage, indiquer les prix proposés, selon des modalités fixées par arrêté du  […]	1° Le nom et l'adresse complète du professionnel-acheteur ou, s'il s'agit d'une personne morale, sa raison sociale et l'adresse de son siège social ;		juste		sonnet-juge-a	sonnet-juge-b		Le 1° de la liste de mentions créée par l'amendement (Art. L.121-98-2, ancienne numérotation) correspond au segment de L.121-101, la section entière ayant été décalée de +3 par la codification.	Le segment (L.121-101, mentions du contrat d'achat de métaux précieux) reprend dans le même ordre toute la liste de l'amendement (L.121-98-2 dans le dispositif) ; seule la numérotation a bougé, malgré le désaccord de 'vise' (numéros internes flottants dans le dispositif lui-même).		2026-09-26
juste	18095a115fb45978	senat	347	Adopté	M. DOSSUS	JORFDOLE000043113774	L121-24	LEGIARTI000043959521:0	60	sans visée	1	interdite toute forme de publicité ou de communication propo	Après l’article 4 Insérer un article additionnel ainsi rédigé : Le chapitre I er du titre II du livre I er du code de la consommation est complété par une section ainsi rédigée : « Section … « Remises ou réductions annulant l’effet du malus applicable aux voitures particulières les plus polluantes « Art. L. 121‑... – Est interdite toute forme de publicité ou de communication proposant une remise o […]	Est interdite toute forme de publicité ou de communication proposant une remise ou une réduction annulant ou réduisant pour le consommateur final l'effet du malus prévu à l'article 1012 ter du code général des impôts.	//www.senat.fr/amendements/2020-2021/667/Amdt_347.html	juste		sonnet-juge-a	sonnet-juge-b		La phrase créée par l'amendement se retrouve dans l'alinéa, seuls la dénomination (« taxe »→« malus ») et le renvoi au CGI (1011 bis→1012 ter) ayant été mis à jour.	L'amendement crée l'article, phrase identique mot pour mot au segment (publicité annulant l'effet du malus).		2026-09-26
juste	1a9f4e1cf8981969	assemblee	30	Adopté	M. Jean-Louis Bricout	JORFDOLE000027383756	L121-107	LEGIARTI000028741260:11	60	oui	1	ontant des sommes à payer à l'expiration du contrat ou en ca	I. – Après l’alinéa 35, insérer les vingt-cinq alinéas suivants : « Section 17 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121‑105. – Les dispositions de la présente section s’appliquent aux contrats souscrits par un consommateur ayant pour objet la fourniture de gaz de pétrole liquéfié en vrac, la mise à disposition ou la vente de matériels de stockage de gaz de pétrole liquéfié en v […]	11° Le montant des sommes à payer à l'expiration du contrat ou en cas de résiliation anticipée, notamment, le cas échéant, les frais de retrait ou de neutralisation de la citerne.		juste		sonnet-juge-a	sonnet-juge-b		Le 11° de la liste de mentions, écrit par l'amendement pour l'article L.121-106 (ancienne numérotation), correspond mot pour mot au segment devenu L.121-107.	Le 11° (montant des sommes à payer, frais de neutralisation de la citerne) est écrit juste avant 'Art. L.121-107' dans le dispositif, donc dans l'article précédent (L.121-106 du projet) ; le même décalage +1 observé ailleurs dans cet amendement en fait L.121-107, contenu identique.		2026-09-26
juste	1c598b3dc9e8dfa9	assemblee	390	Adopté	Mme Sandra Marsaud	JORFDOLE000046027237	L215-1-1	LEGIARTI000046190107:1	60	sans visée	1	, la notification et les démarches nécessaires à la résiliat	Rédiger ainsi les alinéas 5 et 6 : « II. – Les contrats conclus par voie électronique peuvent être résiliés, au choix des consommateurs, suivant la même modalité. À cet effet, le professionnel met à leur disposition une fonctionnalité gratuite permettant d’accomplir, par un mode de communication à distance, la notification et les démarches nécessaires à la résiliation des contrats souscrits. Lorsq […]	A cet effet, le professionnel met à la disposition du consommateur une fonctionnalité gratuite permettant d'accomplir, par voie électronique, la notification et les démarches nécessaires à la résiliation du contrat. Lorsque le consommateur notifie la résiliation du contrat, le professionnel lui confirme la réception de la notification et l'informe, sur un support durable et dans des délais raisonn […]		juste		sonnet-juge-a	sonnet-juge-b		Le texte du II rédigé par l'amendement 390 correspond, à peine reformulé, à l'alinéa en vigueur (« le professionnel »/« le consommateur » repris).	L'amendement réécrit l'alinéa 5 du II avec la même phrase (fonctionnalité gratuite, notification et démarches de résiliation), retouchée en navette (voie électronique / support).		2026-09-26
faux	1d68dab186e127ee	assemblee	270	Adopté	Mme Sandra Marsaud	JORFDOLE000046027237	L215-1-1	LEGIARTI000046190107:1	60	sans visée	1	a notification et les démarches nécessaires à la résiliation	Rédiger ainsi l’alinéa 2 : « Les contrats d’assurance conclus par voie électronique et couvrant les personnes physiques en dehors de leurs activités professionnelles peuvent être résiliés, au choix de la personne souscriptrice, suivant la même modalité. À cet effet, il est mis à sa disposition une fonctionnalité gratuite permettant d’accomplir, par un mode de communication à distance, la notificat […]	A cet effet, le professionnel met à la disposition du consommateur une fonctionnalité gratuite permettant d'accomplir, par voie électronique, la notification et les démarches nécessaires à la résiliation du contrat. Lorsque le consommateur notifie la résiliation du contrat, le professionnel lui confirme la réception de la notification et l'informe, sur un support durable et dans des délais raisonn […]		faux		sonnet-juge-a	sonnet-juge-b		L'alinéa 2 rédigé par l'amendement 270, en voix passive et propre aux contrats d'assurance (« la personne souscriptrice »), n'est pas celui retenu : l'alinéa en vigueur suit la rédaction active et générale de l'amendement 390.	L'amendement 270 propose une rédaction à la voix passive et spécifique à l'assurance ('il est mis à sa disposition', 'personne souscriptrice', 'contrats d'assurance souscrits') ; le segment en vigueur reprend la formulation active de l'amendement 390 ('le professionnel met à la disposition du consommateur') — la rédaction de 270 n'a pas été retenue, seuls des mots communs (notification, démarches, résiliation) sont partagés.		2026-09-26
juste	1dbb618e4f049f30	assemblee	993	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L116-1	LEGIARTI000028743109:2	60	oui	1	briqués, mis en vente ou destinés à être mis en vente, une i	Compléter cet article par les treize alinéas suivants : « II. - Le titre I du livre I du code de la consommation, est complété par un chapitre VI ainsi rédigé : « Chapitre VI » « Dispositions relatives à l’outre-mer « Art. L. 116‑1.- L’article L. 115‑16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : « Est puni de deux ans d’emprisonnement et d’une amende de 35 800 000 f […]	"""2° D'apposer ou de faire apparaître, par addition, retranchement ou par une altération quelconque, sur des produits, naturels ou fabriqués, mis en vente ou destinés à être mis en vente, une indication géographique définie au même article L. 721-2 en la sachant inexacte ;"		juste		sonnet-juge-a	sonnet-juge-b		Le 2° créé par l'amendement pour l'article Wallis-et-Futuna correspond mot pour mot au segment, seul le renvoi étant simplifié en « au même article ».	L'amendement crée L.116-1 en y reproduisant le texte de L.115-16 pour l'appliquer à Wallis-et-Futuna ; le segment cité est cette reproduction, donc juste pour l'article créé (cf. docs/21 §4e).		2026-09-26
juste	1dc6f0d980144503	senat	112	Adopté	M. MARINI	JORFDOLE000017760197	L311-4	LEGIARTI000006292383:1	60	oui	1	iser l'identité du prêteur, la nature, l'objet et la durée d	Après l'article 59, insérer un article additionnel ainsi rédigé : Le code de la consommation est ainsi modifié : I. - L'article L. 311-4 est ainsi rédigé : « Art. L. 311-4 . – Toute publicité faite, reçue ou perçue en France qui, quel que soit son support, porte sur l'une des opérations de crédit à la consommation visées à l'article L. 311-2, est loyale et informative. Son contenu doit : « 1º Préc […]	1° Préciser l'identité du prêteur, la nature, l'objet et la durée de l'opération proposée ainsi que le coût total et, s'il y a lieu, le taux effectif global annuel du crédit, à l'exclusion de tout autre taux, ainsi que les perceptions forfaitaires ;	//www.senat.fr/amendements/2002-2003/166/Amdt_112.html	juste		sonnet-juge-a	sonnet-juge-b		Le 1° rédigé par l'amendement pour L.311-4 correspond à l'alinéa en vigueur, retouché par l'incise ajoutée « à l'exclusion de tout autre taux ».	L'amendement réécrit explicitement L.311-4, 1° identique au segment.		2026-09-26
juste	2060f0e0d3ef43b3	senat	117	Adopté	M. HYEST	JORFDOLE000017760141	L333-4	LEGIARTI000006292595:2	60	sans visée	1	ou lorsque le débiteur a bénéficié de l'effacement des dette	Rédiger comme suit le dernier alinéa (XV) de cet article : XV. - La seconde phrase du troisième alinéa de l'article L. 333-4 est complétée par les mots : « ou lorsque le débiteur a bénéficié de l'effacement des dettes résultant de la procédure de rétablissement personnel en application de l'article L. 332-8 » et dans les quatrième et cinquième alinéas du même article, le nombre : « huit » est remp […]	Dès que la commission instituée à l'article L. 331-1 est saisie par un débiteur en application du premier alinéa de l'article L. 331-3, elle en informe la Banque de France aux fins d'inscription au fichier institué au premier alinéa du présent article. La même obligation pèse sur le greffe du juge de l'exécution lorsque, sur recours de l'intéressé en application du deuxième alinéa de l'article L.  […]	//www.senat.fr/amendements/2002-2003/398/Amdt_117.html	juste		sonnet-juge-a	sonnet-juge-b		La phrase ajoutée par l'amendement à la seconde phrase du troisième alinéa de L.333-4 figure dans le segment jugé, avec le renvoi mis à jour L.332-8→L.332-9.	L'amendement complète la seconde phrase du troisième alinéa de L.333-4 par les mots 'ou lorsque le débiteur a bénéficié...L.332-8', retrouvés mot pour mot dans le segment (renvoi retouché en L.332-9).		2026-09-26
juste	2081e87ff475cee0	assemblee	2	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-34	LEGIARTI000028747663:2	60	oui	1	n professionnel est amené à recueillir auprès d'un consommat	I. - Supprimer les alinéas 70 à 77 et l’alinéa 129 ; II. – A l’alinéa 78, remplacer la référence « L. 121-20-2 » par la référence « L. 121-20-1 » ; III. – A l’alinéa 79, remplacer la référence « L. 121-20-3 » par la référence « L. 121-20-2 » ; IV. - Compléter l’article 5 par les alinéas suivants : « III. – La section 4 du même chapitre Ier est ainsi rédigé : « Section 4 « Régime d’opposition au dé […]	Lorsqu'un professionnel est amené à recueillir auprès d'un consommateur des données téléphoniques, il l'informe de son droit à s'inscrire sur la liste d'opposition au démarchage téléphonique. Lorsque ce recueil d'information se fait à l'occasion de la conclusion d'un contrat, le contrat mentionne, de manière claire et compréhensible, l'existence de ce droit pour le consommateur.		juste		sonnet-juge-a	sonnet-juge-b		L'amendement rédige l'article L.121-34 avec, au troisième alinéa, la phrase exacte du segment jugé.	Le texte du segment se retrouve mot pour mot dans le dispositif de l'amendement, qui réécrit la section 4.		2026-09-26
juste	20a54d75330817ff	assemblee	78	Adopté	LE GOUVERNEMENT	JORFDOLE000031983191	L822-10	LEGIARTI000033915890:0	60	oui	1	commission mentionnée à l'article l. 822-4 peut se faire co	I. – Le code de la consommation, dans sa rédaction résultant de l’ordonnance n° 2016‑301 du 16 mars 2016 relative à la partie législative du code de la consommation, est ainsi modifié : 1° Les articles L. 822‑7 et L. 822‑8 sont abrogés ; 2° L’article L. 822‑9 est ainsi rédigé : « Art. L. 822‑9. – La commission mentionnée à l’article L. 822‑4 assure la diffusion des informations, avis et recommanda […]	La commission mentionnée à l'article L. 822-4 peut se faire communiquer tous les renseignements ou consulter sur place tous les documents qu'elle estime utiles à l'accomplissement de ses missions, sans que puissent lui être opposés les articles 226-13 et 226-14 du code pénal ni l'article L. 1227-1 du code du travail.		juste		sonnet-juge-a	sonnet-juge-b		Le premier alinéa de L.822-10 rédigé par l'amendement correspond mot pour mot au segment jugé.	Même amendement (3° réécrit L.822-10), premier alinéa identique mot pour mot au segment.		2026-09-26
juste	20e093d61fac1703	assemblee	6	Adopté	Mme Audrey Linkenheld	JORFDOLE000032669047	L222-8	LEGIARTI000034072574:2	60	oui	1	çoit les conditions contractuelles et les informations confo	I. − Après l’alinéa 3, insérer les alinéas suivants : « 2° bis Au premier alinéa de l’article L. 222‑7, après le mot : « jours », sont insérés les mots : « calendaires révolus » ; « 2° ter L’article L. 222‑8 est ainsi rédigé : « Art. L. 222‑8. − Le délai mentionné à l’article L. 222‑7 court à compter du jour où : « 1° Le contrat à distance est conclu ; « 2° Le consommateur reçoit les conditions co […]	2° Le consommateur reçoit les conditions contractuelles et les informations conformément à l'article L. 222-6, si cette dernière date est postérieure à celle mentionnée au 1° du présent article.		juste		sonnet-juge-a	sonnet-juge-b		Le 2° créé par l'amendement pour L.222-8 correspond au segment jugé, avec le renvoi précisé « du présent article ».	L'amendement réécrit explicitement L.222-8, 2° identique au segment (léger ajout 'du présent article' en navette).		2026-09-26
