verdict	cle	chambre	amendement	sort	auteur	dossier	article	segment	longueur_fenetre	vise	nb_segments_fenetre	fenetre	dispositif	segment_texte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	2111a072bc01c5a7	senat	155	Adopté	M. CAFFET	JORFDOLE000026795365	L331-3-1	LEGIARTI000027783213:6	60	oui	1	les créances figurant dans l'état d'endettement du débiteur	I. - Alinéas 7 et 8 Remplacer ces alinéas par cinq alinéas ainsi rédigés : 2° L’article L. 331-3-1 est ainsi modifié : a) À la troisième phrase du premier alinéa, les mots : « un an » sont remplacés par les mots : « deux ans » ; b) Sont ajoutés deux alinéas ainsi rédigés : « Les créances figurant dans l’état d’endettement du débiteur dressé par la commission ne peuvent produire d’intérêts ou génér […]	Les créances figurant dans l'état d'endettement du débiteur dressé par la commission ne peuvent produire d'intérêts ou générer de pénalités de retard à compter de la date de recevabilité et jusqu'à la mise en œuvre des mesures prévues aux 1° et 2° de l'article L. 330-1 et aux articles L. 331-6, L. 331-7, L. 331-7-1 et L. 331-7-2.	//www.senat.fr/amendements/2012-2013/423/Amdt_155.html									
juste	21ffc97ae36112df	senat	426	Adopté	M. LEMOYNE	JORFDOLE000046027237	L241-3-1	LEGIARTI000046190202:1	60	sans visée	1	ende est prononcée dans les conditions prévues au chapitre i	I. – Alinéas 1 à 6 Remplacer ces alinéas par quatorze alinéas ainsi rédigés : I. – Le code de la consommation est ainsi modifié : 1° Le chapitre V du titre I er du livre II est ainsi modifié : a) Le titre est ainsi rédigé : « Reconduction et modalités de résiliation des contrats » ; b) Après l’article L. 215‑1, il est inséré un article L. 215‑1‑1, ainsi rédigé : « Art. L. 215‑1‑1. – Lorsqu’un cont […]	Cette amende est prononcée dans les conditions prévues au chapitre II du titre II du livre V.	//www.senat.fr/amendements/2021-2022/828/Amdt_426.html									
faux	22eccb248d75bf0c	assemblee	320	Adopté	LE GOUVERNEMENT	JORFDOLE000026795365	R311-5	LEGIARTI000027892043:30	60	sans visée	1	'autorité administrative chargée de la concurrence et de la	Le II de l’article L. 631‑1 du code monétaire et financier est complété par un alinéa ainsi rédigé : « L’Autorité de contrôle prudentiel et de résolution, l’Autorité des marchés financiers et l’autorité administrative chargée de la concurrence et de la consommation mentionnée à l’article L. 141‑1 du code de la consommation peuvent également se communiquer les renseignements utiles à l’exercice de  […]	c) L'adresse de l'Autorité de contrôle prudentiel et de résolution mentionnée à l'article L. 612-1 du code monétaire et financier et celle de l'autorité administrative chargée de la concurrence et de la consommation, au sens de l'article L. 141-1 du présent code ;										
juste	23a45f02a6fb5e89	senat	12	Adopté	Mme Michèle ANDRÉ	JORFDOLE000027926565	L321-2	LEGIARTI000028441265:2	60	sans visée	1	cette publicité doit indiquer le nom et l'adresse de l'établ	Après l'alinéa 7 Insérer deux alinéas ainsi rédigés : ...° Le second alinéa du 5° de l'article 6 est ainsi rédigé : « Cette publicité doit indiquer le nom et l'adresse de l’établissement de crédit, des établissements de crédit, de la société de financement ou des sociétés de financement pour le compte duquel, desquels, de laquelle ou desquelles l'intermédiaire exerce son activité. »	Cette publicité doit indiquer le nom et l'adresse de l'établissement de crédit, des établissements de crédit, de la société de financement ou des sociétés de financement pour le compte duquel, desquels, de laquelle ou desquelles l'intermédiaire exerce son activité.	//www.senat.fr/amendements/2013-2014/202/Amdt_12.html									
juste	24751df00c3b5fb4	senat	157 rect.	Adopté	Mme DINI	JORFDOLE000026795365	L331-3	LEGIARTI000027783302:10	60	oui	1	lorsque le débiteur a déjà bénéficié d'une mesure de rétabli	Après l'article 22 bis Insérer un article additionnel ainsi rédigé : Après le septième alinéa du II de l’article L. 331-3 du code de la consommation, il est inséré un alinéa ainsi rédigé : « Lorsque le débiteur a déjà bénéficié d’une mesure de rétablissement personnel prévue au troisième alinéa de l’article L. 330-1 et qu’il saisit à nouveau la commission, celle-ci peut, si elle estime que la situ […]	Lorsque le débiteur a déjà bénéficié d'une mesure de rétablissement personnel prévue aux 1° et 2° de l'article L. 330-1 et qu'il saisit de nouveau la commission, celle-ci peut, si elle estime que la situation du débiteur est de nouveau irrémédiablement compromise et après avis du membre de la commission justifiant d'une expérience dans le domaine de l'économie sociale et familiale, recommander au  […]	//www.senat.fr/amendements/2012-2013/423/Amdt_157.html									
juste	2491adc5ecadb86f	senat	517	Adopté	Mme BATAILLE	JORFDOLE000027383756	L121-92-1	LEGIARTI000028742188:0	60	non : L121-84-1	1	ar un fournisseur d'électricité et de gaz naturel aux person	Après l’article 9 Insérer un article additionnel ainsi rédigé : I. - Après l’article L. 121‑84‑10 du code de la consommation, il est inséré un article L. 121‑84‑11 ainsi rédigé : « Art. L. 121-84-1. - Aucun frais lié au rejet de paiement ne peut être imputé par un fournisseur de services de communications électroniques aux personnes physiques n’agissant pas pour des besoins professionnels qui se t […]	"Aucuns frais liés au rejet de paiement ne peuvent être imputés par un fournisseur d'électricité et de gaz naturel aux personnes physiques n'agissant pas pour des besoins professionnels qui bénéficient de la tarification spéciale ""produit de première nécessité"" de l'électricité ou du tarif spécial de solidarité du gaz naturel."	//www.senat.fr/amendements/2012-2013/810/Amdt_517.html									
juste	260cb5257200a17a	assemblee	539	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-34	LEGIARTI000028747663:3	60	sans visée	1	nterdite la location ou la vente de fichiers contenant des d	Compléter cet article par les douze alinéas suivants : « III. – La section 4 du même chapitre Ier est ainsi rédigée : « Section 4 « Régime d’opposition au démarchage téléphonique « Art. L. 121‑34. – Le consommateur qui ne souhaite pas faire l’objet de prospection commerciale par voie téléphonique peut gratuitement s’inscrire sur une liste d’opposition au démarchage téléphonique. « Il est interdit  […]	Est interdite la location ou la vente de fichiers contenant des données téléphoniques et comportant les coordonnées d'un ou plusieurs consommateurs inscrits sur la liste d'opposition au démarchage téléphonique.										
juste	26662e49c7a3de0e	senat	691	Adopté	M. Martial BOURQUIN	JORFDOLE000027383756	L121-36	LEGIARTI000028749206:0	60	oui	1	s en œuvre par les professionnels sous la forme d'opérations	Alinéas 8 à 11 Remplacer ces alinéas par six alinéas ainsi rédigés : I bis. – Les articles L. 121-36 et L. 121-37 du code de la consommation sont ainsi rédigés : « Art. L. 121-36. - Les pratiques commerciales, mises en œuvre par les professionnels sous la forme d'opérations promotionnelles, tendant à faire naître l'espérance d'un gain attribué à chacun des participants, quelles que soient les moda […]	Les pratiques commerciales mises en œuvre par les professionnels sous la forme d'opérations promotionnelles tendant à faire naître l'espérance d'un gain, quelles que soient les modalités de tirage au sort ou d'intervention d'un élément aléatoire, sont régies par la présente section.	//www.senat.fr/amendements/2012-2013/810/Amdt_691.html									
juste	26686759043f949a	assemblee	981	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L121-82-2	LEGIARTI000028740783:1	60	oui	1	département de l'établissement pour lequel le titre est dem	Après l’article L. 121-82 du code de la consommation, est insérée une section 10 bis ainsi rédigée : « Section 10 bis « Qualité et transparence dans l’élaboration des plats proposés dans le cadre d’une activité de restauration commerciale « Art. L. 121-82-1. - Les personnes ou entreprises qui transforment ou distribuent des produits alimentaires dans le cadre d’une activité de restauration commerc […]	Il est délivré par le représentant de l'Etat dans le département de l'établissement pour lequel le titre est demandé.										
juste	27e6de8187156992	assemblee	772	Adopté	M. Dominique Potier	JORFDOLE000027383756	L332-10	LEGIARTI000028748029:1	60	sans visée	1	le plan peut cependant excéder cette durée lorsque les mesur	I. – Le code de la consommation est ainsi modifié : 1° À la deuxième phrase de l’avant‑dernier alinéa de l’article L. 331‑6, au deuxième alinéa et à la première phrase du huitième alinéa de l’article L. 331‑7 et à l’avant‑dernière phrase du second alinéa de l’article L. 332‑10, le mot : « huit » est remplacé par le mot : « cinq » ; 2° Après la deuxième phrase de l’avant-dernier alinéa de l’article […]	Le jugement qui arrête le plan le rend opposable à tous. La durée du plan est fixée par le juge. Elle ne peut excéder sept ans. En cas d'inexécution du plan, le juge en prononce la résolution. Le plan peut cependant excéder cette durée lorsque les mesures qu'il comporte concernent le remboursement de prêts contractés pour l'achat d'un bien immobilier constituant la résidence principale du débiteur […]										
juste	280b7267e82b2883	senat	516	Adopté	Mme BATAILLE	JORFDOLE000027383756	L121-91-1	LEGIARTI000028742102:0	60	non : L121-84	1	st tenu d'offrir gratuitement à tous ses clients la possibil	Après l’article 9 Insérer un article additionnel ainsi rédigé : I. - Après l’article L. 121‑84‑11 du code de la consommation, il est inséré un article L. 121‑84‑12 ainsi rédigé : « Art. L. 121-84‑12. - Le fournisseur de téléphonie fixe et mobile et d’accès à internet est tenu de proposer le chèque et un mode de paiement en espèces dans les conditions prévues par le code monétaire et financier. Il  […]	Le fournisseur d'électricité et de gaz naturel est tenu d'offrir gratuitement à tous ses clients la possibilité de payer ses factures par mandat compte.	//www.senat.fr/amendements/2012-2013/810/Amdt_516.html		juste	opus-arbitre (arbitrage)		opus-arbitre	le verdict manuel de docs/21 avait rendu « faux »		L'amendement 516 écrit, en son II, « Art. L. 121-91-1. - Le fournisseur d'électricité et de gaz naturel est tenu d'offrir gratuitement à tous ses clients la possibilité de payer ses factures par mandat compte », mot pour mot l'alinéa jugé, et il est adopté. Le verdict de docs/21 portait sur la fenêtre, prise alors dans le passage jumeau de la téléphonie (L. 121-84-12) ; l'arête, elle, est juste (docs/49 § 6, docs/55 § 3).	2026-09-24
juste	296e6edbaeaa027a	senat	155	Adopté	M. CAFFET	JORFDOLE000026795365	L333-4	LEGIARTI000027805373:9	60	non : L331-3-1	1	, dans le cadre d'une révision ou d'un renouvellement du pla	I. - Alinéas 7 et 8 Remplacer ces alinéas par cinq alinéas ainsi rédigés : 2° L’article L. 331-3-1 est ainsi modifié : a) À la troisième phrase du premier alinéa, les mots : « un an » sont remplacés par les mots : « deux ans » ; b) Sont ajoutés deux alinéas ainsi rédigés : « Les créances figurant dans l’état d’endettement du débiteur dressé par la commission ne peuvent produire d’intérêts ou génér […]	Lorsque les mesures du plan conventionnel mentionnées à l'article L. 331-6 et celles prises en application des articles L. 331-7, L. 331-7-1 et L. 331-7-2 sont exécutées sans incident, les informations relatives aux mentions qui ont entraîné leur déclaration sont radiées à l'expiration d'une période de cinq ans à compter de la signature du plan conventionnel ou de la date de la décision de la comm […]	//www.senat.fr/amendements/2012-2013/423/Amdt_155.html									
juste	2a525593da9bbe0f	senat	190 rect. ter	Adopté	M. VINCENT	JORFDOLE000026795365	L312-3-1	LEGIARTI000027759656:2	60	oui	1	conditions d'application du présent article sont fixées par	Après l’article 17 Insérer un article additionnel ainsi rédigé : La section 1 du chapitre II du titre I er du livre III du code de la consommation est complétée par un article L. 312-3-1 ainsi rédigé : « Art. L. 312-3-1 – Les emprunteurs, personnes physiques n'agissant pas pour des besoins professionnels, ne peuvent contracter de prêts libellés dans une devise étrangère à l'Union européenne rembou […]	Les conditions d'application du présent article sont fixées par décret en Conseil d'Etat.	//www.senat.fr/amendements/2012-2013/423/Amdt_190.html									
juste	2b3264f0bcfd8ea4	assemblee	526	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L312-9	LEGIARTI000027783139:5	60	sans visée	2	délai de douze mois à compter de la signature de l'offre de	Rédiger ainsi cet article : « I. – L’article L. 312‑9 du code de la consommation, dans sa rédaction issue de la loi n° 2013‑672 du 26 juillet 2013 de séparation et de régulation des activités bancaires, est ainsi modifié : « a) Au premier alinéa, les mots : « l’adhésion à » et les mots : « de groupe qu’il a souscrit » sont supprimés. « b) Au troisième alinéa, le mot : « ou » est remplacé par le si […]	Si l'offre définie à l'article L. 312-7 a été émise, le prêteur notifie à l'emprunteur sa décision d'acceptation ou de refus et lui adresse, s'il y a lieu, l'offre modifiée mentionnée à l'article L. 312-8, dans un délai de dix jours ouvrés à compter de la réception de la demande de substitution. Si l'emprunteur fait usage du droit de résiliation du contrat d'assurance dans le délai de douze mois à […]										
juste	2b549e98c12cb7a8	senat	683	Adopté	M. FAUCONNIER	JORFDOLE000027383756	L122-3	LEGIARTI000028747738:1	60	oui	1	uffage urbain et de contenu numérique non fourni sur support	Après l'article 8 Insérer un article additionnel ainsi rédigé : Après le premier alinéa de l’article L. 122-3 du code de la consommation, il est inséré un alinéa ainsi rédigé : « Les dispositions du premier alinéa s’appliquent aux contrats portant sur la fourniture d’eau, de gaz ou d’électricité, lorsqu’ils ne sont pas conditionnés dans un volume délimité ou en quantité déterminée, ainsi que sur l […]	Le premier alinéa du présent article s'applique aux contrats portant sur la fourniture d'eau, de gaz ou d'électricité lorsqu'ils ne sont pas conditionnés dans un volume délimité ou en quantité déterminée ainsi que sur la fourniture de chauffage urbain et de contenu numérique non fourni sur support matériel.	//www.senat.fr/amendements/2012-2013/810/Amdt_683.html									
juste	2bf6e51c2fce41ca	assemblee	198	Adopté	M. Philippe Noguès	JORFDOLE000027750379	L117-1	LEGIARTI000029324900:0	60	sans visée	1	distributeur d'un bien commercialisé en france transmet au c	Compléter cet article par les sept alinéas suivants : « II. – Le titre Ier du livre Ier du même code est complété par un chapitre VII ainsi rédigé : « Chapitre VII « Transparence sur les conditions sociales de fabrication d’un produit « Art. L. 117‑1. – Le fabricant, producteur ou distributeur d’un bien commercialisé en France transmet au consommateur qui en fait la demande et qui a connaissance d […]	Le fabricant, le producteur ou le distributeur d'un bien commercialisé en France transmet au consommateur qui en fait la demande et qui a connaissance d'éléments sérieux mettant en doute le fait que ce bien a été fabriqué dans des conditions respectueuses des conventions internationales relatives aux droits humains fondamentaux toute information dont il dispose portant sur un des éléments ci-après […]										
juste	2c91cbc57d8860f8	senat	661 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L218-1	LEGIARTI000028748371:5	60	oui	2	vent recueillir, sur place ou sur convocation, tout renseign	Après l’article 37 Insérer un article additionnel ainsi rédigé : L'article L. 218-1 du code de la consommation est ainsi modifié : 1° Au premier alinéa, les mots : « , en présence de l’occupant des lieux ou de son représentant, » et les mots : « auprès du professionnel, qui est tenu de les fournir, » sont supprimés ; 2° Il est ajouté trois alinéas ainsi rédigés : « Les agents peuvent exiger la com […]	Ils peuvent recueillir, sur place ou sur convocation, tout renseignement, toute justification ou tout document nécessaires aux contrôles.	//www.senat.fr/amendements/2012-2013/810/Amdt_661.html									
juste	2cbcedf1c04cc6a5	assemblee	526	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L312-9	LEGIARTI000027783139:0	60	sans visée	2	s de survenance d'un des risques que ce contrat définit, soi	Rédiger ainsi cet article : « I. – L’article L. 312‑9 du code de la consommation, dans sa rédaction issue de la loi n° 2013‑672 du 26 juillet 2013 de séparation et de régulation des activités bancaires, est ainsi modifié : « a) Au premier alinéa, les mots : « l’adhésion à » et les mots : « de groupe qu’il a souscrit » sont supprimés. « b) Au troisième alinéa, le mot : « ou » est remplacé par le si […]	Lorsque le prêteur propose à l'emprunteur un contrat d'assurance en vue de garantir en cas de survenance d'un des risques que ce contrat définit, soit le remboursement total ou partiel du montant du prêt restant dû, soit le paiement de tout ou partie des échéances dudit prêt, les dispositions suivantes sont obligatoirement appliquées :										
juste	2d1f101761e0cf15	senat	16 rect.	Adopté	M. REQUIER	JORFDOLE000029134377	L121-21	LEGIARTI000029947703:6	60	sans visée	1	lorsque le contrat ayant pour objet l'acquisition ou le tran	Après l'alinéa 5 Insérer un alinéa ainsi rédigé : …) L’article L. 121-21 est complété par deux alinéas ainsi rédigés : « Lorsque le contrat ayant pour objet l'acquisition ou le transfert d'un bien immobilier est précédé d'un contrat préliminaire prévu à l'article L. 261-15 du code de la construction et de l'habitation ou d'une promesse synallagmatique ou unilatérale de vente, conclus hors établiss […]	Lorsque le contrat ayant pour objet l'acquisition ou le transfert d'un bien immobilier est précédé d'un contrat préliminaire prévu à l'article L. 261-15 du code de la construction et de l'habitation ou d'une promesse synallagmatique ou unilatérale de vente, conclus hors établissement, le délai de rétractation court à compter de la conclusion de ce contrat préliminaire ou de cette promesse.	//www.senat.fr/amendements/2014-2015/60/Amdt_16.html									
juste	2e5fcfab0a981caa	senat	98 rect.	Adopté	M. RIETMANN	JORFDOLE000043701629	L412-12	LEGIARTI000044224585:0	60	sans visée	1	n de ne pas induire en erreur le consommateur quant à l'orig	I. – Alinéa 4 Remplacer cet alinéa par quatre alinéas ainsi rédigés : b) Les deuxième à avant-dernier alinéas sont ainsi rédigés : « Le consommateur est informé, au moyen de l’étiquetage, de l’origine du cacao des produits à base de cacao et de chocolat et de l’origine de la gelée royale. « Il est également informé de tous les pays d’origine des miels composant un mélange de miels en provenance de […]	Afin de ne pas induire en erreur le consommateur quant à l'origine de la bière, le consommateur est informé, au moyen d'un étiquetage mettant en évidence ces indications, du nom du brasseur et du lieu de brassage des bières.	//www.senat.fr/amendements/2020-2021/829/Amdt_98.html									
faux	2f7fd1f313c6dabb	senat	157 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000032319792	L412-5	LEGIARTI000033612911:0	60	sans visée	1	ive à la transparence, à la lutte contre la corruption et à	I. Alinéa 1 Après la référence : 6FA insérer la référence : , 6FC II. Compléter cet article par trois paragraphes ainsi rédigés : .... – L’article L. 032‑1 du code du travail applicable à Mayotte est complété par trois alinéas ainsi rédigés : « Aucune personne ne peut être écartée d’une procédure de recrutement ou de l’accès à un stage ou à une période de formation professionnelle, aucun salarié n […]	Sans préjudice des dispositions spécifiques relatives à l'indication de l'origine des denrées alimentaires, l'indication de l'origine est rendue obligatoire pour le lait, ainsi que pour le lait utilisé en tant qu'ingrédient dans les produits laitiers et pour les viandes utilisées en tant qu'ingrédient dans les produits transformés, à titre expérimental à compter de la publication de la loi n° 2016 […]	//www.senat.fr/amendements/2016-2017/80/Amdt_157.html									
juste	2f88b34f3bc37e1c	senat	158	Adopté	Mme LOISIER	JORFDOLE000043701629	L412-4	LEGIARTI000044224589:3	60	sans visée	1	est également informé de tous les pays d'origine des miels c	I. – Alinéa 4 Remplacer cet alinéa par quatre alinéas ainsi rédigés : b) Les deuxième à avant-dernier alinéas sont ainsi rédigés : « Le consommateur est informé, au moyen de l’étiquetage, de l’origine du cacao des produits à base de cacao et de chocolat et de l’origine de la gelée royale. « Il est également informé de tous les pays d’origine des miels composant un mélange de miels en provenance de […]	Il est également informé de tous les pays d'origine des miels composant un mélange de miels en provenance de plus d'un Etat membre de l'Union européenne ou d'un pays tiers, qui sont indiqués sur l'étiquette du produit.	//www.senat.fr/amendements/2020-2021/829/Amdt_158.html									
juste	2fc2f5ca1e7efb0d	assemblee	993	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L116-1	LEGIARTI000028743109:0	60	sans visée	1	16 est applicable dans les îles wallis et futuna dans la réd	Compléter cet article par les treize alinéas suivants : « II. - Le titre I du livre I du code de la consommation, est complété par un chapitre VI ainsi rédigé : « Chapitre VI » « Dispositions relatives à l’outre-mer « Art. L. 116‑1.- L’article L. 115‑16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : « Est puni de deux ans d’emprisonnement et d’une amende de 35 800 000 f […]	"L'article L. 115-16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : ""Art. L. 115-16. ― Est puni de deux ans d'emprisonnement et d'une amende de 35 800 000 francs CFP le fait :"										
juste	2fc89ceadb6ebfe4	senat	10	Adopté	LE GOUVERNEMENT	JORFDOLE000041566073	L521-3-1	LEGIARTI000042615686:5	60	sans visée	1	nner aux opérateurs de registre ou aux bureaux d'enregistrem	Rétablir cet article dans la rédaction suivante : Le livre V du code de la consommation est ainsi modifié : 1° Après l’article L. 521‑3, il est inséré un article L. 521‑3‑1 ainsi rédigé : « Art. L. 521‑3‑1. – Lorsque les agents habilités constatent, avec les pouvoirs du présent livre, une infraction ou un manquement à partir d’une interface en ligne et que l’auteur de la pratique ne peut être iden […]	c) Ordonner aux opérateurs de registre ou aux bureaux d'enregistrement de domaines de prendre une mesure de blocage d'un nom de domaine, d'une durée maximale de trois mois renouvelable une fois, suivie, si l'infraction constatée persiste, d'une mesure de suppression ou de transfert du nom de domaine à l'autorité compétente.	//www.senat.fr/amendements/2019-2020/553/Amdt_10.html									
juste	318dbe11083cdd61	senat	389	Adopté	LE GOUVERNEMENT	JORFDOLE000017760141	L332-8	LEGIARTI000006292578:4	60	sans visée	1	le liquidateur procède à la répartition du produit des actif	Rédiger comme suit le dernier alinéa du texte proposé par le V de cet article pour l'article L.332-8 du code de la consommation : « Le liquidateur procède à la répartition du produit des actifs et désintéresse les créanciers suivant le rang des sûretés assortissant leurs créances. ».	Le liquidateur procède à la répartition du produit des actifs et désintéresse les créanciers suivant le rang des sûretés assortissant leurs créances.	//www.senat.fr/amendements/2002-2003/398/Amdt_389.html									
faux	31911032236bd043	senat	1624 rect.	Adopté	LE GOUVERNEMENT	JORFDOLE000029883713	L141-1	LEGIARTI000031008717:38	60	sans visée	1	oi n° 71-1130 du 31 décembre 1971 portant réforme de certain	I. – Alinéas 3 à 5 Remplacer ces alinéas par deux alinéas ainsi rédigés : « Ils peuvent également, sans toutefois en faire leur activité principale, effectuer tous travaux et études d’ordre statistique, économique, administratif, ainsi que tous travaux et études à caractère administratif ou technique, dans le domaine social et fiscal, et apporter, en ces matières, leur avis devant toute autorité o […]	1° Du troisième alinéa de l'article 10 de la loi n° 71-1130 du 31 décembre 1971 portant réforme de certaines professions judiciaires et juridiques, dans le respect du secret professionnel mentionné à l'article 66-5 de la même loi ;	//www.senat.fr/amendements/2014-2015/371/Amdt_1624.html									
juste	3223a49cd93f855d	assemblee	420	Adopté	M. Frédéric Barbier	JORFDOLE000027383756	L121-83-1	LEGIARTI000028749172:0	60	sans visée	1	, sous une forme claire, comparable, actualisée et facilemen	I. – L’article L. 121‑83‑1 du code de la consommation est ainsi modifié : 1° Au premier alinéa, après le mot : « consommateurs », sont insérés les mots : « , sous une forme claire, comparable, actualisée et facilement accessible » ; 2° Au second alinéa, les mots : « à l’article L. 121‑83 » sont remplacés par les mots : « aux articles L. 111‑1, L. 121‑83 et, le cas échant, L. 121‑18 ». II. – Le cod […]	Tout fournisseur de services de communications électroniques au sens du 6° de l'article L. 32 du code des postes et des communications électroniques met à la disposition des consommateurs, sous une forme claire, comparable, actualisée et facilement accessible, et tient à jour dans ses points de vente et par un moyen téléphonique ou électronique accessible en temps réel à un tarif raisonnable les i […]										
juste	339abf1d4cb67698	senat	98 rect.	Adopté	M. RIETMANN	JORFDOLE000043701629	L412-4	LEGIARTI000044224589:4	60	sans visée	1	s modalités d'application des troisième et quatrième alinéas	I. – Alinéa 4 Remplacer cet alinéa par quatre alinéas ainsi rédigés : b) Les deuxième à avant-dernier alinéas sont ainsi rédigés : « Le consommateur est informé, au moyen de l’étiquetage, de l’origine du cacao des produits à base de cacao et de chocolat et de l’origine de la gelée royale. « Il est également informé de tous les pays d’origine des miels composant un mélange de miels en provenance de […]	Les modalités d'application des troisième et quatrième alinéas du présent article sont fixées par décret en Conseil d'Etat après que la Commission européenne a déclaré compatible avec le droit de l'Union européenne l'obligation prévue au présent article.	//www.senat.fr/amendements/2020-2021/829/Amdt_98.html									
faux	351d45caedef59fe	senat	848 rect.	Adopté	M. BIZET	JORFDOLE000029883713	L111-6-1	LEGIARTI000030993014:0	60	sans visée	1	ne amende administrative dont le montant ne peut excéder 75	Rétablir cet article dans la rédaction suivante : Le code de commerce est ainsi modifié : 1° Le II de l’article L. 441‑7 est abrogé ; 2° Après l’article L. 441‑7, sont insérés deux articles ainsi rédigés : « Art. L. 441‑7‑1. – I. – L’article L. 441‑7 n’est pas applicable entre un fournisseur et un grossiste. « Une convention écrite conclue entre le fournisseur et le grossiste indique les obligatio […]	Tout manquement aux articles L. 111-5 et L. 111-5-1 est passible d'une amende administrative dont le montant ne peut excéder 75 000 € pour une personne physique et 375 000 € pour une personne morale. L'amende est prononcée dans les conditions prévues à l'article L. 141-1-2.	//www.senat.fr/amendements/2014-2015/371/Amdt_848.html									
juste	36f38c39b3c2dbc4	assemblee	30	Adopté	M. Jean-Louis Bricout	JORFDOLE000027383756	L121-107	LEGIARTI000028741260:11	60	sans visée	1	ontant des sommes à payer à l'expiration du contrat ou en ca	I. – Après l’alinéa 35, insérer les vingt-cinq alinéas suivants : « Section 17 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121‑105. – Les dispositions de la présente section s’appliquent aux contrats souscrits par un consommateur ayant pour objet la fourniture de gaz de pétrole liquéfié en vrac, la mise à disposition ou la vente de matériels de stockage de gaz de pétrole liquéfié en v […]	11° Le montant des sommes à payer à l'expiration du contrat ou en cas de résiliation anticipée, notamment, le cas échéant, les frais de retrait ou de neutralisation de la citerne.										
juste	371ae7aae483ff86	assemblee	641	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-48	LEGIARTI000028744515:0	60	sans visée	1	a présente section est applicable aux consommateurs et aux n	I. – Après l’article L. 121‑41 du code de la consommation, la section 7 est ainsi rédigée : « Section 7 « Achats par l’intermédiaire des opérateurs de communications électroniques « Art. L. 121‑42. – L’opérateur de communications électroniques, au sens du 6° de l’article L. 32 du code des postes et des communications électroniques, exploitant un numéro à valeur ajoutée, son abonné auquel ce numéro […]	La présente section est applicable aux consommateurs et aux non-professionnels.										
faux	37fe96592bd6c856	senat	397 rect.	Adopté	M. MADEC	JORFDOLE000029883713	L141-1	LEGIARTI000031008717:20	60	sans visée	1	du 6 juillet 1989 tendant à améliorer les rapports locatifs	Après l’article 24 bis Insérer un article additionnel ainsi rédigé : Après l’article L. 631‑7‑1 A du code de la construction et de l’habitation, il est inséré un article L. 631‑7‑1‑… ainsi rédigé : « Art. L. 631‑7‑1... – Une délibération du conseil municipal peut définir un régime de déclaration préalable permettant d’affecter temporairement à l’habitation des locaux destinés à un usage autre que  […]	2° De l'article 4 de la loi n° 89-462 du 6 juillet 1989 tendant à améliorer les rapports locatifs et portant modification de la loi n° 86-1290 du 23 décembre 1986 ;	//www.senat.fr/amendements/2014-2015/371/Amdt_397.html									
juste	381f08f1b38631ef	senat	660	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L218-4	LEGIARTI000028748407:3	60	sans visée	1	rateur ayant acquis ou cédé tout ou partie des produits et a	Rédiger ainsi cet article : L’article L. 218‑4 du code de la consommation est ainsi rédigé : « Art. L. 218‑4. – S’il est établi que des produits ne sont pas conformes à la réglementation en vigueur ou présentent ou sont susceptibles de présenter, compte tenu de leurs conditions communes de production ou de commercialisation, un danger pour la santé publique ou la sécurité des consommateurs, le pré […]	Tout opérateur ayant acquis ou cédé tout ou partie des produits et ayant connaissance de la décision de suspension de mise sur le marché, de retrait ou de rappel est tenu d'en informer celui qui lui a fourni les produits et ceux à qui il les a cédés.	//www.senat.fr/amendements/2012-2013/810/Amdt_660.html									
faux	3895e097c767b6c5	senat	607	Adopté	Mme LIENEMANN	JORFDOLE000036769798	L511-7	LEGIARTI000037667927:16	60	sans visée	1	du 10 juillet 1965 fixant le statut de la copropriété des i	Après l'article 60 Insérer un article additionnel ainsi rédigé : L’article L. 255-7 du code de la construction et de l’habitation est complété par un alinéa ainsi rédigé : « Dans les immeubles en copropriété où l’ensemble des logements, ou à défaut l’ensemble des logements d’un volume distinct, font l’objet de baux réels solidaires auprès d’un même organisme de foncier solidaire, les titulaires de […]	16° De l'article 18-1 A de la loi n° 65-557 du 10 juillet 1965 fixant le statut de la copropriété des immeubles bâtis ;	//www.senat.fr/amendements/2017-2018/631/Amdt_607.html									
