verdict	cle	voie	hote	legi	distance_hote	texte	article_du_texte	numero_cite	code_cite	article_du_fonds	mention_hote	contexte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	061a44a482c571d3	citation	suppose	oui	132	senat/petite-loi-ameli-2012-2013-810.html	72 bis	L121-42	code de la consommation	L121-42 (2016-03-18) — écrit par la loi du dossier, 2016-03-18 : L'opérateur de communications électroniques, au sens du 6° de l'article L. 32 du code des postes et des communications électroniques, exploitant un numéro à valeur ajoutée, son abonné auquel ce numéro est affecté et, s'il est différent, le fournisseur du  […]	les modalités de désignation du médiateur. Article 72 bis I.  La section 7 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 7 « Achats par lintermédiaire des opérateurs de communications électroniques « Art. L. 121-42.  Lopérat	rmatives relevant de son champ de compétences. Le médiateur du livre adresse chaque année un rapport sur ses activités au ministre chargé de la culture. Un décret en Conseil dÉtat précise les conditions dapplication du présent article, notamment les modalités de désignation du médiateur. Article 72 bis I.  La section 7 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 7 « Achats par lintermédiaire des opérateurs de communications électroniques « Art. L. 121-42.  Lopérateur de communications électroniques, au sens du 6° de larticle L. 32 du code des postes et des communications électroniques, exploitant un numéro à valeur ajoutée, son abonné auquel ce numéro est affecté et, sil est différent, le fournisseur du produit ou du service à valeur ajoutée mettent gratuitement à la disposition des consommateurs un outil accessible en ligne permettant didentifier, à partir du numéro dappel ou de message textuel, le nom du service, le nom	http://www.senat.fr/petite-loi-ameli/2012-2013/810.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-42 » sur les numéros à valeur ajoutée reprend le fonds L121-42 mot pour mot.	L. 121-42 écrit dans la citation (numéros à valeur ajoutée) correspond mot pour mot au fonds.		2026-09-26
juste	06259356bf519a2f	citation	suppose	oui	12022	assemblee/13-ta-ta0304.asp	15	L121-74	code de la consommation	L121-74 (1998-07-09) — écrit par la loi du dossier, 2010-01-01 : Le professionnel ne peut, directement ou indirectement, faire supporter au consommateur qui exe […] ‖ avant, 1998-07-09 : Lorsque le bien ou l'un des biens est situé sur le territoire d'un Etat membre de la Communauté européenne, et lorsque la loi qui régit le contrat  […]	e l’ensemble immobilier concerné. » II. – (Non modifié) III. – La section 9 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigé : « Section 9 « Contrats d’utilisation de biens à temps partagé, contrats de produit de vacances à long terme, contrats	tion des délais définis aux articles L. 121-69, L. 121-70 et L. 121-71, par lettre recommandée avec demande d’avis de réception ou, à défaut, par tout autre moyen présentant des garanties équivalentes permettant de prouver cet envoi. « Le consommateur peut utiliser, suivant les mêmes formalités de transmission, le formulaire standard de rétractation visé à l’article L. 121-68. « L’exercice de son droit de rétractation par le consommateur met fin à l’obligation des parties d’exécuter le contrat. « Art. L. 121-74. – Le professionnel ne peut, directement ou indirectement, faire supporter au consommateur qui exerce son droit de rétractation aucun coût, y compris ceux afférents à d’éventuels services fournis avant l’exercice de son droit de rétractation. « Art. L. 121-75. – Le professionnel ne peut demander et recevoir du consommateur, sous quelque forme que ce soit, le paiement d’avance, une constitution de garanties, une reconnaissance de dettes, une réserve d’argent sur des comptes, pour	http://www.assemblee-nationale.fr/13/ta/ta0304.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-74 » reprend le fonds L121-74 mot pour mot (même dossier que 002d12f98ad8adca, autre lecture).	L. 121-74 écrit dans la citation correspond mot pour mot au fonds, même passage que la première occurrence de la fiche.		2026-09-26
juste	066346d16100be7f	citation	suppose	oui	536	senat/leg-pjl13-283.html	44	L218-5-4	code de la consommation	L218-5-4 (2014-03-19) — écrit par la loi du dossier, 2014-03-19 : S'il est établi qu'un produit a été mis sur le marché sans avoir été l'objet de l'autorisation, de l'enregistrement ou de la déclaration exigé par la réglementation applicable à ce produit, le préfet ou, à Paris, le préfet de police peut ordonner la susp […]	é des produits Article 44 (Non modifié) La sous-section 2 de la section 1 du chapitre VIII du titre I er du livre II du code de la consommation est complétée par des articles L. 218-5-3 à L. 218-5-4-1 ainsi rédigés : « Art. L. 218-5-3. - Lorsque les informations prévues au premie	e par des articles L. 218-5-3 à L. 218-5-4-1 ainsi rédigés : « Art. L. 218-5-3. - Lorsque les informations prévues au premier alinéa du I de l'article L. 221-1-2 sont insuffisantes, le préfet ou, à Paris, le préfet de police peut ordonner par arrêté, dans un délai qu'il fixe, qu'elles figurent sur les produits, sur leurs emballages ou dans les documents les accompagnant. « Les frais résultant de la mise en oeuvre de ces mesures sont à la charge des opérateurs désignés dans l'arrêté préfectoral. « Art. L. 218-5-4 . - (Non modifié) « Art. L. 218-5-4-1. - Les agents habilités à constater les infractions ou manquements au présent livre ou aux textes pris pour son application peuvent, après une procédure contradictoire, enjoindre à un opérateur, en lui impartissant un délai raisonnable, de se conformer à ces dispositions. » Article 45 bis [Pour coordination] I. - L'article L. 216-5 du même code est abrogé. II (nouveau) . - Au deuxième alinéa de l'article unique de la loi du 20 février 1928	http://www.senat.fr/leg/pjl13-283.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 218-5-4 » est marqué « (Non modifié) », mais la même disposition à texte intégral dans une autre lecture du même dossier (04eaedcbdd1f4829) confirme qu’il n’y a pas de glissement.	Le passage écrit « Art. L. 218-5-4 . - (Non modifié) » sans reprendre le texte, mais la séquence L.218-5-3/5-4/5-4-1 encadrante coïncide avec celle vérifiée en base pour le fonds L. 218-5-4 (une autre entrée de la fiche confirme son contenu) — pas de glissement.		2026-09-26
juste	066ae72389ac6057	citation	suppose	oui	10754	assemblee/14-projets-pl1015.asp	5	L121-17	code de la consommation	L121-17 (1993-07-27) — écrit par la loi du dossier, 2014-06-14 : I.-Préalablement à la conclusion d'un contrat de vente ou de fourniture de services, le profess […] ‖ avant, 2005-12-01 : Ne sont pas soumis aux dispositions de la présente section les contrats : 1° Conclus par le moyen de distributeurs automatiques ou pour des prestat […]	s Section 1 Définition du consommateur et informations précontractuelles Article 3 Il est inséré, avant le livre Ier du code de la consommation, un article liminaire ainsi rédigé : « Article liminaire « Au sens du présent code, est considérée comme un consommateur toute personne	e présente pas de rapport direct avec l’activité du professionnel, personne physique, sollicité. « Art. L. 121-16-2. – Les dispositions de la présente section s’appliquent aux contrats portant sur la fourniture d’eau, de gaz ou d’électricité, lorsqu’ils ne sont pas conditionnés dans un volume délimité ou en quantité déterminée, ainsi que sur la fourniture de chauffage urbain et de contenu numérique non fourni sur un support matériel. « Sous-section 2 « Obligations d’information précontractuelle « Art. L. 121-17. – I. – Préalablement à la conclusion d’un contrat de vente ou de fourniture de services, le professionnel communique au consommateur, de manière lisible et compréhensible, les informations suivantes : « 1° Les informations prévues aux articles L. 111-1 et L. 111-2 ; « 2° Lorsque le droit de rétractation existe, les conditions, le délai et les modalités d’exercice de ce droit, ainsi que le formulaire type de rétractation, dont les conditions de présentation et les mentions qu’il	https://www.assemblee-nationale.fr/14/projets/pl1015.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-17 » sur les informations précontractuelles reprend le fonds L121-17 mot pour mot.	L. 121-17 écrit dans la citation (information précontractuelle) correspond mot pour mot au fonds.		2026-09-26
juste	06f02a207f0803e4	citation	suppose	oui	1344	assemblee/15-ta-ta0376.asp	4 quater d	L217-23	code de la consommation	L217-23 (2020-02-12) — écrit par la loi du dossier, 2020-02-12 : Le vendeur veille à ce que le consommateur reçoive les mises à jour nécessaires au maintien de la conformité des biens au cours d'une période à laquelle le consommateur peut raisonnablement s'attendre. Cette période ne peut être inférieure à deux ans. Un  […]	dans le mode d’emploi ou la notice d’utilisation. » Article 4 quater D I. – Le chapitre VII du titre Ier du livre II du code de la consommation est complété par une section 5 ainsi rédigée : « Section 5 « Information du consommateur et obligations du vendeur concernant les mises	ises à jour de sécurité, qui sont nécessaires au maintien de la conformité de ces biens. Le vendeur veille à ce que le consommateur soit informé de façon suffisamment claire et précise sur les modalités d’installation de ces mises à jour. Le consommateur peut les refuser. Le vendeur informe le consommateur de la conséquence du refus d’installation. Dans ce cas, le vendeur n’est pas responsable d’un éventuel défaut de conformité qui résulterait de la non-installation de la mise à jour concernée. « Art. L. 217-23 (nouveau). – Le vendeur veille à ce que le consommateur reçoive les mises à jour nécessaires au maintien de la conformité des biens au cours d’une période à laquelle le consommateur peut raisonnablement s’attendre. Cette période ne peut être inférieure à deux ans. Un décret fixe dans quelles conditions cette période peut être supérieure à deux ans et         – 20 – varier selon les catégories de produits eu égard au type et à la finalité des biens et éléments numériques	http://www.assemblee-nationale.fr/15/ta/ta0376.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 217-23 » sur la durée de mise à jour de conformité reprend le fonds L217-23 mot pour mot.	Le fonds L. 217-23 (vérifié en base, version 2020-02-12) correspond mot pour mot à la citation « L. 217-23 (nouveau) ».		2026-09-26
juste	070e2e8ef158b672	citation	suppose	oui	7320	senat/leg-pjl12-810.html	49	L215-19	code de la consommation	L215-19 (2014-03-19) — écrit par la loi du dossier, 2014-03-19 : Des fonctionnaires de catégorie A de la concurrence, de la consommation et de la répression des fraudes, spécialement habilités à cet effet par le ministre de la justice, sur la proposition du ministre chargé de l'économie, peuvent recevoir des juges d'in […]	ites sont effectuées sur place ou sur convocation. » Article 49 (Non modifié) Le chapitre V du titre Ier du livre II du code de la consommation est complété par des sections 5 et 6 ainsi rédigées : « Section 5 « Opérations de visite et de saisie et commissions rogatoires « Art. L	ocès-verbal et de l'inventaire ou, pour les personnes n'ayant pas fait l'objet de visite et de saisie et qui sont mises en cause, à compter de la date à laquelle elles ont reçu notification du procès-verbal et de l'inventaire. Le recours n'est pas suspensif. L'ordonnance du premier président de la cour d'appel est susceptible d'un pourvoi en cassation, selon les règles prévues par le code de procédure pénale. Les pièces saisies sont conservées jusqu'à ce qu'une décision soit devenue définitive. « Art. L. 215-19. - Des fonctionnaires de catégorie A de la concurrence, de la consommation et de la répression des fraudes, spécialement habilités à cet effet par le garde des sceaux, ministre de la justice, sur la proposition du ministre chargé de l'économie, peuvent recevoir des juges d'instruction des commissions rogatoires pour rechercher et constater les infractions prévues aux sections 1 et 2 du chapitre III du présent titre. « Section 6 « Actions juridictionnelles « Art. L. 215-20. - En	http://www.senat.fr/leg/pjl12-810.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 215-19 » sur les commissions rogatoires reprend le fonds L215-19, à une retouche near de « garde des sceaux, » ajouté par la navette.	L. 215-19 écrit dans la citation (habilitation des enquêteurs) correspond mot pour mot au fonds, hormis le titre complet du ministre.		2026-09-26
juste	0725bf0b9f9c00dd	citation	suppose	oui	1978	senat/leg-pjl12-810.html	24	L116-1	code de la consommation	"L116-1 (2014-03-19) — écrit par la loi du dossier, 2014-03-19 : L'article L. 115-16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : ""Art. L. 115-16. ― Est puni de deux ans d'emprisonnement et d'une amende de 35 800 000 francs CFP le fait : ""1° D'utiliser ou de tenter d'utiliser frauduleusemen […]"	Le présent article est applicable dans les îles Wallis et Futuna. Article 24 (Non modifié) I. - L'article L. 115-16 du code de la consommation est ainsi modifié : 1° Au premier alinéa, le montant : « 37 500 € » est remplacé par le montant : « 300 000 € » ; 2° Le 3° est complété	du même code, les peines prévues aux 2° à 9° de l'article 131-39 dudit code. L'interdiction mentionnée au 2° du même article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise. Les peines prévues aux 2° à 7° dudit article ne peuvent être prononcées que pour une durée de cinq ans au plus. » II. - Le titre I er du livre I er du même code est complété par un chapitre VI ainsi rédigé : « CHAPITRE VI « Dispositions relatives à l'outre-mer « Art. L. 116-1. - L'article L. 115-16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : « «Est puni de deux ans d'emprisonnement et d'une amende de 35 800 000 francs CFP le fait : « «1° D'utiliser ou de tenter d'utiliser frauduleusement une indication géographique définie à l'article L. 721-2 du code de la propriété intellectuelle ; « «2° D'apposer ou de faire apparaître, par addition, retranchement ou par une altération quelconque, sur des produits, naturels ou fabriqu	http://www.senat.fr/leg/pjl12-810.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 116-1 » sur l’application à Wallis-et-Futuna reprend le fonds L116-1 mot pour mot.	L. 116-1 écrit dans la citation (Wallis-et-Futuna) correspond mot pour mot au fonds.		2026-09-26
juste	0795fc102f6a87e0	citation	suppose	oui	6697	assemblee/13-ta-ta0451.asp	5	L311-17	code de la consommation devient la section 9 du mê	L311-17 (1993-07-27) — écrit par la loi du dossier, 2011-05-01 : Lorsque le crédit renouvelable mentionné à l'article L. 311-16 est assorti de l'usage d'une car […] ‖ avant, 1993-07-27 : Tant que l'opération n'est pas définitivement conclue, aucun paiement, sous quelque forme et à quelque titre que ce soit, ne peut être fait par le  […]	insérés les mots : « ou du type de crédit ». Article 5 I. – La section 5 du chapitre Ier du titre Ier du livre III du code de la consommation devient la section 9 du même chapitre et il est rétabli dans le même chapitre une section 5 intitulée : « Formation du contrat de crédit	deuxième » ; 5° Le cinquième alinéa est complété par une phrase ainsi rédigée : « Lorsque l’ouverture de crédit est assortie de l’usage d’une carte de crédit, le prélèvement de la cotisation liée au bénéfice de ce moyen de paiement ne fait pas obstacle à la mise en œuvre du présent alinéa. » ; 6° (nouveau) Le dernier alinéa est ainsi rédigé : « La capitalisation des intérêts est soumise aux dispositions de l’article 1154 du code civil. » E. – L’article L. 311-17 du même code est ainsi rétabli : « Art. L. 311-17. – Lorsque le crédit renouvelable mentionné à l’article L. 311-16 est assorti de l’usage d’une carte ouvrant droit à des avantages commerciaux et promotionnels, le bénéfice de ces avantages ne peut être subordonné à l’utilisation à crédit de la carte. Dans ce cas, le prêteur ou l’intermédiaire de crédit a l’obligation de proposer au consommateur la possibilité de payer au comptant avec cette carte. L’utilisation du crédit résulte de l’accord exprès du consommateur exprimé lors d	http://www.assemblee-nationale.fr/13/ta/ta0451.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 311-17 » sur les cartes de crédit ouvrant des avantages reprend le fonds L311-17 mot pour mot.	L. 311-17, « ainsi rétabli », correspond mot pour mot au fonds ; code_cite contient un artefact d'extraction (« ...devient la section 9 du mê ») sans effet sur l'identification de l'article.		2026-09-26
juste	083681616b4bdb9a	citation	suppose	oui	17046	senat/petite-loi-ameli-2013-2014-283.html	5	L121-21-2	code de la consommation	L121-21-2 (2014-06-14) — écrit par la loi du dossier, 2014-06-14 : Le consommateur informe le professionnel de sa décision de rétractation en lui adressant, avant l'expiration du délai prévu à l'article L. 121-21, le formulaire de rétractation mentionné au 2° du I de l'article L. 121-17 ou toute autre déclaration, dénu […]	ommunications électroniques. I A, I B, I C.  (Supprimés) I.  La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ d'applicatio	tractation n'ont pas été fournies au consommateur dans les conditions prévues au 2° du I de l'article L. 121-17, le délai de rétractation est prolongé de douze mois à compter de l'expiration du délai de rétractation initial, déterminé conformément à l'article L. 121-21. « Toutefois, lorsque la fourniture de ces informations intervient pendant cette prolongation, le délai de rétractation expire au terme d'une période de quatorze jours à compter du jour où le consommateur a reçu ces informations. « Art. L. 121-21-2.  Le consommateur informe le professionnel de sa décision de rétractation en lui adressant, avant l'expiration du délai prévu à l'article L. 121-21, le formulaire de rétractation mentionné au 2° du I de l'article L. 121-17 ou toute autre déclaration, dénuée d'ambiguïté, exprimant sa volonté de se rétracter. « Le professionnel peut également permettre au consommateur de remplir et de transmettre en ligne, sur son site internet, le formulaire ou la déclaration prévus au premier	http://www.senat.fr/petite-loi-ameli/2013-2014/283.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-21-2 » sur l’information de rétractation reprend le fonds L121-21-2 mot pour mot (même dossier que 049fcdbf16fd9582, autre lecture).	L. 121-21-2 écrit dans la citation (déclaration de rétractation) correspond mot pour mot au fonds, comme l'autre occurrence de la fiche.		2026-09-26
juste	084a523fbe828267	citation	suppose	oui	7735	senat/leg-tas23-103.html	26	L512-66	code de la consommation	L512-66 (2024-02-17) — écrit par la loi du dossier, 2024-02-17 : Pour la mise en œuvre des contrôles administratifs en vue de la recherche et de la constatation des infractions aux dispositions du règlement (UE) 2022/2065 du Parlement européen et du Conseil du 19 octobre 2022 relatif à un marché unique des services num […]	à l’impôt et au domaine. » Chapitre II Modification du code de la consommation Article 26 (Pour coordination)  Le code de la consommation est ainsi modifié :  1° L’article liminaire est ainsi modifié :  a) Le 15° est ainsi rédigé :  « 15° Plateforme en ligne : une	e des services numériques et modifiant la directive 2000/31/CE (règlement sur les services numériques) mentionnées à l’article L. 133-1 du présent code.  « Ils disposent, à cet effet, des pouvoirs définis à la section 1, aux sous-sections 1 à 5 de la section 2 ainsi qu’à la section 3 du chapitre II du présent titre. » ;  10° Le chapitre II du titre Ier du livre V est complété par une section 4 ainsi rédigée :  « Section 4  « Dispositions spécifiques aux plateformes en ligne  « Art. L. 512-66. – Pour la mise en œuvre des contrôles administratifs en vue de la recherche et de la constatation des infractions aux dispositions du règlement (UE) 2022/2065 du Parlement européen et du Conseil du 19 octobre 2022 relatif à un marché unique des services numériques et modifiant la directive 2000/31/CE (règlement sur les services numériques), les agents habilités agissent dans les conditions prévues par les dispositions combinées du paragraphe 4 de l’article 49 et du paragraphe 2	https://www.senat.fr/leg/tas23-103.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 512-66 » sur les contrôles administratifs relatifs au règlement UE 2022/2065 reprend le fonds L512-66 mot pour mot.	L. 512-66 écrit dans la citation (contrôles DSA plateformes) correspond mot pour mot au fonds.		2026-09-26
juste	0912458b9f210a5e	citation	suppose	oui	2859	assemblee/16-ta-commission-r1674-a0.asp	26	L133-1	code de la consommation	L133-1 (2024-02-17) — écrit par la loi du dossier, 2024-02-17 : Est puni d'un emprisonnement de deux ans et d'une amende de 300 000 euros, dont le montant peut être porté, de manière proportionnée aux avantages tirés du délit, à 6 % du chiffre d'affaires mondial hors taxes réalisé au cours de l'exercice précédent pour  […]	t étrangères à l’impôt et au domaine. » Chapitre II Modification du code de la consommation Article 26 (Non modifié) Le code de la consommation est ainsi modifié : 1° L’article liminaire est ainsi modifié : a) Le 15° est ainsi rédigé : « 15° Plateforme en ligne : une plateforme e	« opérateurs de plateformes en ligne mentionnés à l’article L. 111-7 du présent code » sont remplacés par les mots : « fournisseurs de plateformes en ligne, de moteurs de recherche en ligne et de comparateurs en ligne » ; 6° À la première phrase du second alinéa de l’article L. 112-8, le mot : « plateforme » est remplacé par le mot : « interface » ; 7° Le titre III du livre Ier est complété par un chapitre III ainsi rédigé : « Chapitre III « Obligations des fournisseurs de plateformes en ligne « Art. L. 133-1. – Est puni d’un emprisonnement de deux ans et d’une amende de 300 000 euros, dont le montant peut être porté, de manière proportionnée aux avantages tirés du délit, à 6 % du chiffre d’affaires mondial hors taxes réalisé au cours de l’exercice précédent pour une personne morale, le fait pour un fournisseur de places de marché : « 1° De méconnaître ses obligations relatives à la conception, à l’organisation ou à l’exploitation d’une interface en ligne, en violation de l’article 25	https://www.assemblee-nationale.fr/16/ta-commission/r1674-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 133-1 » sur les sanctions pénales des fournisseurs de plateformes reprend le fonds L133-1 mot pour mot.	L. 133-1 écrit dans la citation (sanction pénale places de marché) correspond mot pour mot au fonds.		2026-09-26
juste	094646857ae293c3	citation	suppose	oui	11965	senat/petite-loi-ameli-2013-2014-283.html	5	L121-19-3	code de la consommation	L121-19-3 (2014-06-14) — écrit par la loi du dossier, 2014-06-14 : Pour les contrats conclus par voie électronique, le professionnel rappelle au consommateur, avant qu'il ne passe sa commande, de manière lisible et compréhensible, les informations relatives aux caractéristiques essentielles des biens ou des services qu […]	ommunications électroniques. I A, I B, I C.  (Supprimés) I.  La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ d'applicatio	si le professionnel les lui a déjà fournies, sur un support durable, avant la conclusion du contrat. Le contrat est accompagné du formulaire type de rétractation mentionné au 2° du même I. « Le cas échéant, le professionnel fournit au consommateur, dans les mêmes conditions et avant l'expiration du délai de rétractation, la confirmation de son accord exprès pour la fourniture d'un contenu numérique non présenté sur un support matériel et de son renoncement à l'exercice du droit de rétractation. « Art. L. 121-19-3.  Pour les contrats conclus par voie électronique, le professionnel rappelle au consommateur, avant qu'il ne passe sa commande, de manière lisible et compréhensible, les informations relatives aux caractéristiques essentielles des biens ou des services qui font l'objet de la commande, à leur prix, à la durée du contrat et, s'il y a lieu, à la durée minimale des obligations de ce dernier au titre du contrat, telles que prévues au I de l'article L. 121-17. Si une fraction ou la	http://www.senat.fr/petite-loi-ameli/2013-2014/283.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-19-3 » sur l’information du consommateur en cas de contrat électronique reprend le fonds L121-19-3 mot pour mot.	L. 121-19-3 écrit dans la citation (rappel précontractuel électronique) correspond mot pour mot au fonds.		2026-09-26
juste	0975dee9969947db	citation	suppose	oui	30622	assemblee/14-ta-commission-r1574-a0.asp	5	L121-24	code de la consommation	L121-24 (1993-07-27) — écrit par la loi du dossier, 2014-06-14 : Nonobstant toute stipulation contraire, le consommateur ne peut être privé de la protection que […] ‖ avant, 1993-07-27 : Le contrat visé à l'article L. 121-23 doit comprendre un formulaire détachable destiné à faciliter l'exercice de la faculté de renonciation dans le […]	ge et vente à distance Article 5 I A à I C. – (Supprimés) I. – La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ d’applicatio	prévues à l’article 131-38 du même code, les peines prévues aux 2° à 9° de l’article 131-39 du même code. L’interdiction mentionnée au 2° de l’article 131-39 dudit code porte sur l’activité dans l’exercice ou à l’occasion de l’exercice de laquelle l’infraction a été commise. Les peines prévues aux 2° à 7° du même article ne peuvent être prononcées que pour une durée de cinq ans au plus. « Sous-section 9 «Disposition applicable aux consommateurs résidant dans un État membre de l’Union européenne « Art. L. 121-24. – I. – Nonobstant toute stipulation contraire, le consommateur ne peut être privé de la protection que lui assurent les dispositions prises par un État membre de l’Union Européenne en application de la directive 2011/83/UE du Parlement européen et du Conseil, du 25 octobre 2011, relative aux droits des consommateurs, modifiant la directive 93/13/CEE du Conseil et la directive 1999/44/CE du Parlement européen et du Conseil et abrogeant la directive 85/577/CEE du Conseil et la di	http://www.assemblee-nationale.fr/14/ta-commission/r1574-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-24 » sur la protection minimale du consommateur d’un État membre reprend le fonds L121-24 mot pour mot.	L. 121-24 écrit dans la citation (protection UE) correspond mot pour mot au fonds.		2026-09-26
juste	0992f99aec6c8d9e	citation	suppose	oui	11068	senat/petite-loi-ameli-2012-2013-810.html	5	L121-19-2	code de la consommation	L121-19-2 (2014-06-14) — écrit par la loi du dossier, 2014-06-14 : Le professionnel fournit au consommateur, sur support durable, dans un délai raisonnable, après la conclusion du contrat et au plus tard au moment de la livraison du bien ou avant le début de l'exécution du service, la confirmation du contrat comprenant […]	2 du code des postes et des communications électroniques. I.  La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ dapplicatio	informations, le professionnel fournit au consommateur, avant la conclusion du contrat et dans les conditions mentionnées au I de larticle L. 121-17, au moins les informations relatives aux caractéristiques essentielles des biens ou des services, à leur prix, à son identité, à la durée du contrat et au droit de rétractation. « Le professionnel transmet au consommateur les autres informations mentionnées au même I par tout autre moyen adapté à la technique de communication à distance utilisée. « Art. L. 121-19-2.  Le consommateur reçoit, sur support durable, dans un délai raisonnable, après la conclusion du contrat et au plus tard au moment de la livraison du bien ou avant le début de lexécution du service, la confirmation du contrat comprenant toutes les informations mentionnées au I de larticle L. 121-17, sauf si le professionnel les lui a déjà fournies sur un support durable avant la conclusion du contrat. Le contrat est accompagné du formulaire type de rétractation mentionné au	http://www.senat.fr/petite-loi-ameli/2012-2013/810.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-19-2 » sur la confirmation du contrat reprend le fonds L121-19-2 mot pour mot.	Le fonds L. 121-19-2 partage la même phrase que la citation (délais, support durable, confirmation du contrat), seul le sujet a été inversé (« le consommateur reçoit » devenu « le professionnel fournit ») lors de la navette — même disposition.		2026-09-26
